ts_code,peer_group,hfsf_latest_ann_date,hfsf_latest_report_period,hfsf_roe,hfsf_roic,hfsf_gross_margin_pct,hfsf_profit_dedt,hfsf_fcff,hfsf_debt_to_assets_pct,hfsf_revenue,hfsf_net_profit,hfsf_ocf,hfsf_free_cashflow,hfsf_capex,hfsf_total_assets,hfsf_total_liab,hfsf_close,hfsf_pe_ttm,hfsf_dividend_yield_pct,hfsf_total_mv_10k,hfsf_dividend_yield,hfsf_pe_inverse,hfsf_market_cap,hfsf_fcf_yield,hfsf_profit_dedt_ratio,hfsf_ocf_np_ratio,hfsf_fcf_to_assets,hfsf_pe_ttm_5y_monthly_avg,hfsf_pe_ttm_vs_5y_avg,hfsf_gross_margin_3y_std,hfsf_revenue_3y_cagr,hfsf_fcf_3y_cagr,hfsf_pe_ttm_peer_avg,hfsf_gross_margin_peer_avg,hfsf_fcf_to_assets_peer_avg,hfsf_pe_ttm_vs_peer,hfsf_gross_margin_vs_peer,hfsf_score,hfsf_signal
002019.SZ,化学制剂,20251031,20250930,4.4694,3.5432,47.8204,315399316.03,-275117094.4447,33.5548,3922709366.04,387786703.89,326150987.29,-106858693.46999997,433009680.76,13106158077.09,4397743703.79,13.1,39.1157,0.7634,1593471.0114,0.007633999999999999,0.025565182266966975,15934710114.0,-0.006706033100414893,0.8133319499254067,0.8410576845938389,-0.008153319442773433,67.86439795918368,0.5763802697185307,3.472634581217358,0.0319490220841776,,89.96438500000001,56.69078148148148,0.012126126574557175,0.43479094532797613,-8.87038148148148,-0.0019113326126533247,
002020.SZ,化学制剂,20251030,20250930,9.9065,8.9278,50.07,538267932.03,-470690169.4762,28.7408,3048192079.46,575611846.06,615483813.37,457008767.18,158475046.19,7978648630.1,2293129014.28,15.48,18.7054,2.1371,1332873.1087,0.021371,0.05346049803799972,13328731087.0,0.034287492499997796,0.9351230967784715,1.0692688442444667,0.05727896895420398,15.499591803278689,1.2068317822436572,2.503959560908812,0.045066554495291955,-0.006828381338089384,89.96438500000001,56.69078148148148,0.012126126574557175,0.2079200563645269,-6.62078148148148,0.30812163445499274,
002023.SZ,航空装备Ⅲ,20251027,20250930,2.7522,2.3745,34.0063,86947028.85,-90492133.8546,35.8712,1094763482.1,119001689.38,256852183.13,-90492133.8546,106726467.68,6798054686.61,2438544661.38,10.27,59.4485,,760863.4613,,0.016821282286348688,7608634613.0,-0.011893347289931163,0.7306369287948339,2.1583910654395115,-0.013311474830121718,205.34262786885245,0.28950881079581964,3.3179501160893206,0.11924437411219513,,176.77967777777778,35.39487777777778,-0.023114704051845264,0.3362858262177069,-1.3885777777777761,0.07220881852892004,
002036.SZ,光学元件,20251028,20250930,2.3286,1.9592,13.053,-33482423.2,-955536139.24,84.4377,6488634453.51,50920224.08,4521709.52,-815458237.3100001,819979946.83,16935352366.91,14299821917.7,8.92,,,943377.466,,,9433774660.0,-0.08644029210996652,-0.6575466586202816,0.08879987473927864,-0.0481512412403845,115.656436,,1.5966462158745964,-0.008304697241416026,,145.190175,34.10308333333333,-0.021101980067383497,,-21.05008333333333,-0.5887741167418656,
002038.SZ,化学制剂,20251027,20250930,2.505,2.4327,61.597,29334879.14,-255942578.1895,5.4399,458752567.68,141098044.78,-5831738.3,-255942578.1895,155025786.75,6028688138.33,327956298.26,6.61,81.0666,0.3026,679078.35,0.0030259999999999996,0.012335536460145116,6790783500.0,-0.03768969783670765,0.2079042213925709,-0.04133110638841837,-0.042454108143732634,56.6649701754386,1.4306298891363094,6.208458422185014,-0.14132691008804288,,89.96438500000001,56.69078148148148,0.012126126574557175,0.9010965839426345,4.906218518518521,-0.1263837887718253,
600022.SH,板材,20251025,20250930,0.7426,1.6171,6.6045,137516969.52,,57.1333,54828465284.18,139806803.6,3259486819.95,721520600.6198,303523543.27,66501337202.97,37994416342.53,1.53,,,1636923.9818,,,16369239818.0,0.0440778318750269,0.9836214402944837,23.314221740421793,0.010849715674402655,19.63369,,2.621911971634441,-0.07233076452901666,,17.137900000000002,3.3377,-0.009743713349129452,,3.2668,0.1469135623462018,
600961.SH,铅锌,20251028,20250930,19.4605,13.9884,12.3379,945724700.08,,48.5475,16048295428.98,858103921.57,1602805369.92,1460458097.2,142347272.72,8947981178.4,4344024378.38,17.2,17.3611,,1845341.0492,,0.05760003686402359,18453410492.0,0.0791429908218399,1.1021097518697824,1.8678452919635689,0.16321649186360343,28.32371639344262,0.6129527551694934,2.2025534542132372,0.03706311690400743,0.1378648544606833,31.30632857142857,28.86372857142857,-0.01408986385146012,0.5545556055986854,-16.52582857142857,0.5660924191351587,top_20pct
600971.SH,动力煤,20251024,20250930,-0.8195,-0.5393,21.7892,-117420196.87,-907518250.3,44.2098,3781534935.8,-99723399.16,391720828.56,-942684288.51,559691011.11,21571860937.61,9536866679.16,7.79,340.3398,3.466,934803.8046,0.03466,0.0029382399590056757,9348038046.0,-0.10084300939632697,1.1774588297136421,-3.928073369535953,-0.04369972026226321,37.662454098360655,9.036580545472582,5.268835260915512,0.006525575210544421,-0.1512131060041012,134.92753333333334,15.212380000000001,-0.01422360468601295,2.522389549353159,6.57682,-1.4333181976068128,
002041.SZ,种子,20251029,20250930,1.4961,0.7919,30.7369,-4198169.46,,21.9952,513680531.14,53993101.15,207227403.35,61214899.8874,58230347.85,5089740564.63,1119497609.41,10.71,181.1229,0.2708,942480.0,0.002708,0.005521113012214359,9424800000.0,0.006495087416963755,-0.0777538124423883,3.8380348403084827,0.01202711594237221,94.41376721311475,1.918395011091568,3.530111362360495,0.04209462834287114,,240.29309999999998,21.4089,-0.020151899874256307,0.7537582227704416,9.328,-0.053603435254528764,
002043.SZ,其他建材,20251029,20250930,20.0936,18.7297,17.602,332733334.9,302651098.8904,44.0283,6318504889.14,629285716.5,472717962.99,390614990.01,82102972.98,5928084979.3,2610035300.97,14.64,16.8354,4.0519,1214760.5587,0.040519,0.05939864808676955,12147605587.0,0.032155718854423816,0.5287476358920344,0.7511976683964668,0.06589227235675096,14.725004918032788,1.1433205009923455,0.28604019064926334,-0.00845546868878011,0.014263707601599673,57.33369999999999,23.9433,0.017596787089046398,0.29363881975173417,-6.3413,0.7268554842342242,top_20pct
002045.SZ,品牌消费电子,20251028,20250930,0.4394,-0.4228,13.0458,-30339517.06,-1188514900.3,59.2282,6281073841.7,19121055.55,203665710.7,-434020667.25000006,637686377.95,10865067748.83,6435183008.41,11.68,234.9,,656980.2982,,0.004257130693912303,6569802982.0,-0.0660629654251632,-1.5867072286184534,10.651384290340602,-0.03994642990576266,61.86440727272727,3.7970136683675126,2.0887773285094897,0.10411411566951334,,102.06363333333333,29.689025,-0.01325695722825331,2.3015053680563335,-16.643225,-1.0352333923097188,
002046.SZ,磨具磨料,20251029,20250930,5.2812,4.6063,34.7103,157285816.51,-1766022975.6117,28.1861,2295774106.25,206133252.22,-727939415.17,-1142817227.65,414877812.48,7776822562.49,2191979707.52,43.2,82.3113,0.4862,2316344.4893,0.004862,0.012149000198028703,23163444893.0,-0.04933710132189188,0.7630298111346607,-3.5314021747111983,-0.1469516911909702,39.697009836065575,2.07348866677657,6.163488565225594,-0.054680013022615825,,231.14843333333337,32.22606666666667,-0.0416975921325039,0.3560971571946626,2.4842333333333286,-0.09885625675814422,
002048.SZ,车身附件及饰件,20251029,20250930,0.7804,1.8879,16.1122,1070604844.46,-1396242840.0738,51.7023,19224312322.27,88726138.83,1679497415.12,650692965.7099999,1028804449.41,26075069694.91,13481398850.04,25.25,63.234,1.8549,2054928.6331,0.018549,0.015814277129392415,20549286331.0,0.03166499095048304,12.066397327525856,18.929003755453966,0.02495460120810411,36.075273770491805,1.7528349307143165,0.9627407406288908,0.10608100266395426,0.46812684004683924,53.17122857142857,21.256842857142857,0.010262150921845967,1.1892521895568657,-5.1446428571428555,0.1819318208529943,
002051.SZ,国际工程,20251030,20250930,2.1465,1.7286,18.5677,235316501.3,-265071231.748,53.6766,7125371611.0,246834319.35,676152872.49,409626754.3,266526118.19,25333462786.58,13598133176.84,8.64,34.7827,1.4468,1069121.3216,0.014468000000000002,0.028749924531448107,10691213216.0,0.038314337767295724,0.9533378580404444,2.7392984665606632,0.016169394517870382,78.34295454545455,0.44397993670023117,1.3738277292538041,0.07159004298514016,,22.7295,16.023033333333334,-0.013967213559500952,1.5302888316944938,2.5446666666666644,0.0730290018623459,
002053.SZ,风力发电,20251029,20250930,3.0608,2.1025,32.3377,206598341.22,-1623331750.1456,50.8519,1922853582.19,226908669.15,1228049867.88,-1625684942.4856,1678162195.39,15336892757.77,7799098695.68,13.67,53.2649,2.414,1258637.1773,0.02414,0.0187740895035943,12586371773.000002,-0.1291623171320096,0.9104911768859141,5.41208880418838,-0.10599832496461795,27.50883606557377,1.936283304500074,0.7866881965980338,0.08858842641117537,,35.42975,48.06765,0.024533786051894584,1.5033947459409112,-15.729950000000002,-0.6337611941269324,
002060.SZ,电能综合服务,20251027,20250930,4.054,1.967,9.8169,549595196.41,-8960343832.7357,89.2043,43387621860.63,558368457.21,-5045936423.87,-8960343832.7357,2165066804.12,140632735745.3,125450377617.23,4.01,13.9125,3.4913,1505511.69,0.034913,0.07187780772686433,15055116900.0,-0.5951693296207949,0.9842876855117543,-9.036929573498892,-0.0637144956702242,20.15993114754098,0.6901065235878538,0.7130163918171867,0.3660416632000181,,42.03315,17.26395,-0.004505107536693923,0.33098875530384947,-7.447050000000001,-1.1557187722266606,
002061.SZ,基建市政工程,20251030,20250930,4.618,2.6314,8.015,696816527.45,-2201163779.5335,76.0296,31418107501.54,714522933.97,-790962454.49,-1035222011.8,244259557.31,79752807882.81,60635717419.42,3.9,8.797,3.2006,1042976.8167,0.032006,0.11367511651699443,10429768167.0,-0.09925647389512104,0.9752192607428002,-1.1069797999278905,-0.01298038325272724,7.851909836065574,1.120364367862888,0.2839052359503071,0.007334573840338088,0.13633665181807308,9.679275,11.26315,-0.029955095590727048,0.9088490615257858,-3.248149999999999,-0.1865283435376267,
002063.SZ,垂直应用软件,20251025,20250930,3.3193,2.8684,51.0707,122294291.33,-603126721.2241,14.2943,1569649561.02,123491667.08,-622732885.88,-603126721.2241,22831697.89,4575724128.79,654067344.63,6.75,42.819,0.4433,1289294.2469,0.004433,0.02335411849879726,12892942469.0,-0.04677960230368418,0.9903039955787112,-5.042711792663574,-0.1318101144754962,36.83447868852459,1.162470639589636,1.5974173160657383,0.04601618745581293,0.22149478749434848,338.9110411764706,40.446389999999994,-0.06992333160425092,0.12634288883407668,10.624310000000008,0.08644723230956558,
002068.SZ,炭黑,20251028,20250930,-7.4762,-2.5359,2.2037,-232892513.43,-604434964.82,66.5236,6416676669.83,-211502584.15,-117766386.54,-385444252.62,267677866.08,8389273651.89,5580843949.7,9.2,,,676517.5803,,,6765175803.0,-0.05697475776595129,1.1011331817337515,0.5568082631864146,-0.045944889702479084,54.13219473684211,,4.598330955321361,0.06315555662169414,,,2.2037,-0.045944889702479084,,0.0,-0.49575877157405,
002073.SZ,其他专用设备,20251028,20250930,5.0232,4.4207,22.7977,277579737.86,-416818307.0617,68.1093,5650191449.63,303039593.65,264466124.95,35861748.26999998,228604376.68,20365576719.74,13870846409.05,7.11,15.5638,2.1094,725025.4868,0.021093999999999998,0.06425166090543441,7250254868.0,0.004946274154896369,0.9159850517110804,0.8727114558352036,0.0017609002074191107,30.254824590163935,0.5144237393813846,4.216061652142515,0.05644900903844685,,126.12728333333332,31.738591666666665,0.004898528460560312,0.1233975678273152,-8.940891666666666,0.12618888442351262,
600017.SH,港口,20251030,20250930,3.773,2.6687,24.1219,472907349.14,-1890120581.562,59.1274,5661744560.78,524854669.15,1932869568.78,295795565.95000005,1637074002.83,39874831861.12,23576939889.18,3.17,19.7065,3.7539,974982.2825,0.037538999999999996,0.05074467815187882,9749822825.0,0.030338558070156525,0.9010253255551133,3.6826757622453363,0.007418101898967901,14.111237704918032,1.3965110936464427,2.001790690023976,0.053870534983767815,,15.383933333333333,31.502533333333332,0.019248759819266062,1.2809792900818602,-7.380633333333332,-0.06461870689470224,
002075.SZ,特钢Ⅱ,20251030,20250930,3.5599,1.9943,9.6922,156807496.64,904852322.4306,57.6019,10279101566.56,231100077.39,1975225540.37,904852322.4306,302089075.77,24277030192.27,13984038842.41,4.83,36.7539,1.0352,1059617.6899,0.010351999999999998,0.027207996974470735,10596176899.000002,0.08539422577174925,0.6785263700945228,8.547057026885577,0.037271952757990646,39.55621967213115,0.9291560291817904,5.820580841004329,-0.048527851588082704,-0.44375490558492436,25.324350000000003,6.1306666666666665,0.005288772647907436,1.4513264901172191,3.561533333333333,0.18785528735713622,
002079.SZ,电池化学品,20251030,20250930,2.0468,1.778,10.4997,21179324.18,35036673.6272,19.7268,3020374003.91,62516022.63,248400933.39,184734106.46999997,63666826.92,3862520369.26,761949826.47,9.52,80.5529,0.1995,771700.3544,0.0019950000000000002,0.012414202344049687,7717003544.0,0.023938579970412408,0.33878233593569224,3.9733963060983037,0.04782734815852691,57.715739344262296,1.3956834117556534,3.3548301974416925,0.17892237636697228,,90.34531111111112,16.645825,-0.02169286031630419,0.8916112968046794,-6.146124999999998,-0.15323294964420917,
002077.SZ,集成电路封测,20251028,20250930,1.82,1.9133,18.6635,43865151.86,,17.7989,269844221.48,60479624.06,84124396.62,61668508.89,22455887.73,4189708068.1,745722232.66,16.52,215.8287,,958735.7435,,0.0046333040971844805,9587357435.0,0.006432273888618193,0.7252881039155057,1.3909543573971745,0.014719046742071982,259.14215333333334,0.8328583259180553,7.256847702785872,-0.1625164368889539,-0.03601153835354198,109.02749999999999,28.78833333333333,-0.04652302861347144,1.9795803810965125,-10.124833333333331,-0.3235007718985213,
002081.SZ,装修装饰Ⅲ,20251030,20250930,2.7917,2.8317,12.6398,337406746.95,-742640467.2133,58.2379,13275327732.65,381555311.01,-619344845.67,-742640467.2133,37677321.67,33849931421.7,19713491989.31,3.33,19.3327,3.003,884222.7884,0.03003,0.05172583239795787,8842227884.0,-0.08398793572795234,0.8842931475828862,-1.6232111775106908,-0.02193920152928934,12.270126530612245,1.57559092416591,0.9390997135554876,-0.07809086565547896,,19.3327,11.843599999999999,-0.06652742556815977,1.0,0.7962000000000007,-0.22711974215917277,
002091.SZ,贸易Ⅲ,20251031,20250930,5.8791,5.2583,15.6543,879988669.98,55694896.196,49.5978,29603858117.69,935445571.53,-215204146.09,-320917149.0482,561972110.2,44990360476.12,22314225669.5,9.35,11.7595,5.0265,1521913.2352,0.050265000000000004,0.08503762915089928,15219132352.0,-0.02108642868895395,0.9407160574192516,-0.23005522997774794,-0.007133020177034067,10.76807868852459,1.0920703999434882,1.7314943195594572,-0.0022924935907283617,,81.319175,7.393599999999999,-0.019405573352114895,0.14460918965299388,8.2607,0.3327045392797803,
002093.SZ,教育,20251025,20250930,5.2295,5.3367,47.8988,115121846.25,,17.2437,381749250.07,195956054.29,286631213.15,172170216.9525,58944777.81,4628887662.04,798192759.02,9.49,44.171,1.245,956117.5,0.012450000000000001,0.02263928822077834,9561175000.0,0.01800722368877256,0.5874880807695202,1.4627321119959258,0.037194727874779045,71.8613131147541,0.6146700927864216,11.39840685647195,0.02718060341167927,,44.171,47.8988,0.037194727874779045,1.0,0.0,0.14943089497926915,
002101.SZ,其他汽车零部件,20251030,20250930,2.6892,2.2532,13.3428,195721779.0,-1123726222.8352,43.9658,6652777816.96,209952447.67,-446258175.9,-947819347.42,501561171.52,14396504138.75,6329543024.55,10.95,20.315,2.8584,727491.9817,0.028584000000000002,0.04922471080482402,7274919817.0,-0.13028588235503846,0.9322195629156582,-2.1255202349506384,-0.06583677108589335,22.523162295081967,0.9019603790021915,1.697877480463968,0.07620360436964901,0.3638909401095687,36.717775,21.7006875,-0.02420199021795984,0.5532742656656074,-8.3578875,-0.32443495269189754,
002099.SZ,原料药,20251029,20250930,0.1421,-0.0012,25.9754,5010483.28,,29.7743,1366585897.97,7290271.47,16957585.89,-328297543.8163,61784910.28,7277644468.93,2166870415.95,7.17,,,1160618.8364,,,11606188364.0,-0.02828642216721307,0.6872834983743068,2.3260568498418346,-0.04511041247176617,151.4269344827586,,7.8842556428256785,-0.06018921253002907,-0.39582130128832027,33.35348888888889,45.62468,0.0038486737919813828,,-19.649279999999997,-0.49147963029393527,
002100.SZ,畜禽饲料,20251030,20250930,5.805,4.0537,10.8781,381756447.68,1338095225.2175,47.8649,13610370203.12,411749486.05,2350579030.51,2107518064.9600003,243060965.55,16816842550.61,8049365331.34,7.3,22.0896,3.0137,996633.606,0.030137,0.045270172388816456,9966336060.0,0.21146367654794898,0.9271570715054691,5.708760083854876,0.1253218645900656,69.32501785714285,0.3186382157956273,3.2242642656374594,0.029431777920850166,1.277640355416732,22.0896,10.8781,0.1253218645900656,1.0,0.0,0.6299650409876347,top_20pct
002097.SZ,工程机械整机,20251025,20250930,2.0766,1.2217,27.1623,-105383240.99,,76.5402,5057449474.73,96647242.97,121208542.72,-998492664.5288,487454724.77,22076435386.21,16897357710.93,9.94,79.2269,0.2012,1068169.5604,0.002012,0.012621975616867504,10681695604.0,-0.09347698170268885,-1.0903905559179967,1.2541334754642097,-0.04522888985748607,115.10399210526315,0.6883071434007834,3.2945780304991428,-0.14545197056415926,,30.2349,25.310625,-0.014458450544924735,2.6203790983267683,1.8516749999999966,-0.45414202949184823,
002096.SZ,民爆制品,20251031,20250930,8.4248,8.147,24.1492,622118827.3,652229830.3494,35.5457,7355633632.74,644197572.21,530606611.05,459343458.81,71263152.24,12969105639.97,4609965356.29,12.81,19.0734,1.7955,1589004.6264,0.017955000000000002,0.052429037298017137,15890046264.0,0.028907622493879983,0.965726749273121,0.8236706158790508,0.03541828338527302,70.61321500000001,0.2701109133750672,2.866960136218614,0.45043328645482905,,30.308825,23.676675,0.0012107509133638871,0.6293018617514866,0.47252500000000097,0.40641455728682013,top_20pct
002104.SZ,通信终端及配件,20251030,20250930,1.7385,1.2745,29.1737,19968373.41,-21140096.5594,10.3442,614157785.1,37297544.88,52881383.72,36665728.01,16215655.71,2388904198.52,247111835.55,15.77,273.0195,0.5103,1117050.8459,0.005103,0.0036627420385723364,11170508459.0,0.003282368760972441,0.5353803708594129,1.4178247895441636,0.015348345920575447,114.27439056603774,2.389157348795708,3.198030613830954,-0.015212902071087275,11.481390352191918,105.59755,20.8421,-0.0340058320003706,2.5854719167253406,8.331600000000002,-0.34101832030973356,
002110.SZ,普钢,20251029,20250930,0.9472,0.9738,7.3201,133348444.48,,61.5249,33266649947.46,183899318.29,385764855.9,-1302358606.6468,1236077416.25,51657957100.49,31782519361.8,3.89,39.987,,944910.6523,,0.025008127641483482,9449106523.0,-0.13782875698106892,0.7251165785710864,2.0976959538896613,-0.02521119068091151,15.275451612903225,2.617729479514887,3.7175545794244913,-0.07440986032530938,,43.40615,7.5971,-0.014652207129156165,0.9212289041990595,-0.27700000000000014,-0.5825765769756546,
601003.SH,板材,20251030,20250930,7.5805,4.0005,6.1637,631316792.08,1303464234.39,65.3624,50797675885.79,659411143.34,3629454314.42,2490650384.91,1138803929.51,63721077966.58,41649620002.99,4.55,22.446,,1198570.9058,,0.04455136772698921,11985709058.0,0.2078016722129248,0.9573947884506492,5.504083986261378,0.03908675848541481,16.566904347826085,1.3548698977636926,3.459192682720995,-0.05335148699070302,,17.137900000000002,3.3377,-0.009743713349129452,1.30972872989106,2.8260000000000005,0.48055353386480293,top_20pct
